"probe_id","symbol"
"1182_at","CLCN3"
"1183_at","CLCN4"
"1184_at","CLCN5"
"1185_at","CLCN6"
"1186_at","CLCN7"
"1187_at","CLCNKA"
"1188_at","CLCNKB"
"1191_at_AB_1:10","CLU"
"1191_at_AB_11:21","CLU"
"1192_at","CLIC1"
"1193_at_AB_23:31","CLIC2"
"1193_at_AB_1:22","CLIC2"
"1195_at_AB_12:29","CLK1"
"1195_at_AB_1:11","CLK1"
"1196_at","CLK2"
"1198_at","CLK3"
"1200_at_AB_1:14;37:73","TPP1"
"1200_at_AB_15:36","TPP1"
"1201_at_AB_22:34","CLN3"
"1201_at_AB_1:21;35:60","CLN3"
"1203_at","CLN5"
"1207_at","CLNS1A"
"1208_at","CLPS"
"1209_at","CLPTM1"
"1211_at_AB_23:34","CLTA"
"1211_at_AB_1:22;35:57","CLTA"
"1212_at","CLTB"
"1213_at_AB_20:52","CLTC"
"1213_at_AB_1:19","CLTC"
"1215_at","CMA1"
"1230_at","CCR1"
"1232_at","CCR3"
"1233_at","CCR4"
"1234_at","CCR5"
"1235_at","CCR6"
"1236_at","CCR7"
"1237_at","CCR8"
"1238_at","ACKR2"
"1240_at","CMKLR1"
"1241_at","LTB4R"
"1244_at","ABCC2"
"1258_at","CNGB1"
"1259_at","CNGA1"
"1260_at","CNGA2"
"1261_at","CNGA3"
"1262_at","CNGA4"
"1263_at","PLK3"
"1264_at","CNN1"
"1265_at","CNN2"
"1266_at","CNN3"
"1267_at_AB_37:59","CNP"
"1267_at_AB_1:36","CNP"
"1267_at_AB_60:70","CNP"
"1268_at","CNR1"
"1269_at","CNR2"
"1271_at","CNTFR"
"1272_at_AB_1:18","CNTN1"
"1272_at_AB_19:28","CNTN1"
"1272_at_AB_29:46","CNTN1"
"1277_at_AB_1:11","COL1A1"
"1277_at_AB_12:31","COL1A1"
"1278_at_AB_6:38","COL1A2"
"1278_at_AB_39:49","COL1A2"
"1278_at_AB_1:5","COL1A2"
"1280_at","COL2A1"
"1281_at_AB_1:26","COL3A1"
"1281_at_AB_27:48","COL3A1"
"1282_at_AB_10:30","COL4A1"
"1282_at_AB_1:9","COL4A1"
"1284_at","COL4A2"
"1285_at","COL4A3"
"1286_at","COL4A4"
"1287_at_AB_1:11","COL4A5"
"1287_at_AB_12:22","COL4A5"
"1288_at_AB_48:58","COL4A6"
"1288_at_AB_1:47","COL4A6"
"1289_at","COL5A1"
"1290_at","COL5A2"
"1291_at_AB_1:13","COL6A1"
"1291_at_AB_14:24","COL6A1"
"1291_at_AB_25:51","COL6A1"
"1292_at_AB_12:22","COL6A2"
"1292_at_AB_1:11","COL6A2"
"1293_at_AB_12:29","COL6A3"
"1293_at_AB_1:11","COL6A3"
"1294_at","COL7A1"
"1295_at","COL8A1"
"1296_at_AB_1:11","COL8A2"
"1296_at_AB_12:22","COL8A2"
"1297_at","COL9A1"
"1298_at","COL9A2"
"1299_at","COL9A3"
"1300_at","COL10A1"
"1301_at","COL11A1"
"1302_at","COL11A2"
"1303_at_AB_1:8;17:18","COL12A1"
"1303_at_AB_19:29","COL12A1"
"1303_at_AB_9:16","COL12A1"
"1305_at","COL13A1"
"1306_at","COL15A1"
"1307_at","COL16A1"
"1308_at","COL17A1"
"1310_at","COL19A1"
"1311_at","COMP"
"1312_at_AB_12:40","COMT"
"1312_at_AB_1:11","COMT"
"1314_at","COPA"
"1315_at","COPB1"
"1316_at","KLF6"
"1317_at","SLC31A1"
"1318_at","SLC31A2"
"1326_at","MAP3K8"
"1327_at_AB_7:15","COX4I1"
"1327_at_AB_1:6;16:25","COX4I1"
"1329_at","COX5B"
"1339_at","COX6A2"
"1340_at","COX6B1"
"1345_at","COX6C"
"1346_at","COX7A1"
"1347_at","COX7A2"
"1348_at","COX7A2P2"
"1349_at","COX7B"
"1351_at","COX8A"
"1352_at","COX10"
"1353_at_AB_16:38","COX11"
"1353_at_AB_1:15","COX11"
"1355_at_AB_1:31","COX15"
"1355_at_AB_32:45","COX15"
"1356_at","CP"
"1357_at","CPA1"
"1358_at","CPA2"
"1359_at","CPA3"
"1360_at_AB_11:21","CPB1"
"1360_at_AB_1:10","CPB1"
"1361_at","CPB2"
"1362_at","CPD"
"1363_at","CPE"
"1364_at","CLDN4"
"1365_at","CLDN3"
"1366_at","CLDN7"
"1368_at","CPM"
"1369_at","CPN1"
"1370_at","CPN2"
"1371_at","CPOX"
"1373_at","CPS1"
"1374_at","CPT1A"
"1376_at","CPT2"
"1378_at","CR1"
"1379_at","CR1L"
"1380_at","CR2"
"1381_at","CRABP1"
"1382_at","CRABP2"
"1384_at","CRAT"
"1385_at_AB_2:11","CREB1"
"1385_at_AB_1;12:62","CREB1"
"1386_at","ATF2"
"1387_at","CREBBP"
"1388_at","ATF6B"
"1389_at","CREBL2"
"1390_at_AB_32:73","CREM"
"1390_at_AB_1:31;74:91","CREM"
"1392_at","CRH"
"1393_at","CRHBP"
"1395_at","CRHR2"
"1396_at","CRIP1"
"1397_at","CRIP2"
"1398_at_AB_15:33","CRK"
"1398_at_AB_1:14","CRK"
"1399_at_AB_11:26","CRKL"
"1399_at_AB_1:10","CRKL"
"1400_at","CRMP1"
"1401_at","CRP"
"1404_at","HAPLN1"
"1406_at","CRX"
"1407_at","CRY1"
"1408_at_AB_1:9","CRY2"
"1408_at_AB_10:20","CRY2"
"1410_at","CRYAB"
"1411_at","CRYBA1"
"1412_at","CRYBA2"
"1413_at","CRYBA4"
"1414_at","CRYBB1"
"1415_at","CRYBB2"
"1417_at","CRYBB3"
"1418_at","CRYGA"
"1419_at","CRYGB"
"1420_at","CRYGC"
"1421_at","CRYGD"
"1427_at","CRYGS"
"1428_at","CRYM"
"1429_at","CRYZ"
"1431_at","CS"
"1432_at_AB_29:50","MAPK14"
"1432_at_AB_1:28","MAPK14"
"1434_at_AB_1:7","CSE1L"
"1434_at_AB_8:26","CSE1L"
"1435_at","CSF1"
"1436_at","CSF1R"
"1437_at","CSF2"
"1438_at","CSF2RA"
"1439_at_AB_1:11","CSF2RB"
"1439_at_AB_12:33","CSF2RB"
"1440_at","CSF3"
"1441_at","CSF3R"
"1442_at","CSH1"
"1444_at","CSHL1"
"1445_at","CSK"
"1446_at","CSN1S1"
"1447_at","CSN2"
"1448_at","CSN3"
"1452_at","CSNK1A1"
"1453_at_AB_1:32","CSNK1D"
"1453_at_AB_33:41","CSNK1D"
"1455_at_AB_1:14","CSNK1G2"
"1455_at_AB_15:37","CSNK1G2"
"1456_at_AB_1:18;38:42","CSNK1G3"
"1456_at_AB_19:37","CSNK1G3"
"1457_at","CSNK2A1"
"1459_at","CSNK2A2"
"1460_at","CSNK2B"
"1462_at_AB_1:28","VCAN"
"1462_at_AB_29:75","VCAN"
"1463_at","NCAN"
"1464_at","CSPG4"
"1465_at_AB_22:56","CSRP1"
"1465_at_AB_1:21","CSRP1"
"1466_at","CSRP2"
"1468_at","SLC25A10"
"1469_at","CST1"
"1470_at","CST2"
"1471_at","CST3"
"1472_at","CST4"
"1473_at","CST5"
"1474_at","CST6"
"1475_at","CSTA"
"1476_at","CSTB"
"1477_at","CSTF1"
"1478_at","CSTF2"
"1479_at_AB_34:44","CSTF3"
"1479_at_AB_1:33","CSTF3"
"1482_at","NKX2-5"
"1486_at","CTBS"
"1487_at_AB_1:29","CTBP1"
"1487_at_AB_30:37","CTBP1"
"1488_at","CTBP2"
"1489_at","CTF1"
"1490_at","CCN2"
"1491_at","CTH"
"1493_at_AB_1:19","CTLA4"
"1493_at_AB_20:35","CTLA4"
"1495_at","CTNNA1"
"1496_at","CTNNA2"
"1497_at","CTNS"
"1499_at_AB_38:42;54:64","CTNNB1"
"1499_at_AB_1:37;43:53","CTNNB1"
"1501_at","CTNND2"
"1503_at","CTPS1"
"1506_at","CTRL"
"1508_at_AB_23:34","CTSB"
"1508_at_AB_1:22","CTSB"
"1509_at","CTSD"
"1510_at","CTSE"
"1511_at","CTSG"
"1512_at","CTSH"
"1513_at","CTSK"
"1514_at","CTSL"
"1515_at","CTSV"
"1519_at","CTSO"
"1520_at","CTSS"
"1521_at","CTSW"
"1522_at","CTSZ"
"1523_at_AB_1:7;19:38","CUX1"
"1523_at_AB_8:18","CUX1"
"1524_at","CX3CR1"
"1525_at_AB_11:16","CXADR"
"1525_at_AB_1:10","CXADR"
"1528_at","CYB5A"
"1534_at","CYB561"
"1535_at","CYBA"
"1536_at","CYBB"
"1537_at","CYC1"
"1538_at","CYLC1"
"1539_at","CYLC2"
"1540_at_AB_1:10","CYLD"
"1540_at_AB_11:43","CYLD"
"1543_at","CYP1A1"
"1544_at","CYP1A2"
"1545_at_AB_12:55","CYP1B1"
"1545_at_AB_1:11","CYP1B1"
"1551_at","CYP3A7"
"1553_at","CYP2A13"
"1555_at","CYP2B6"
"1556_at","CYP2B7P"
"1557_at","CYP2C19"
"1558_at","CYP2C8"
"1559_at","CYP2C9"
"1562_at","CYP2C18"
"1565_at","CYP2D6"
"1571_at","CYP2E1"
"1573_at","CYP2J2"
"1576_at","CYP3A4"
"1577_at_AB_10:27","CYP3A5"
"1577_at_AB_1:9","CYP3A5"
"1579_at","CYP4A11"
"1580_at","CYP4B1"
"1581_at","CYP7A1"
"1582_at","CYP8B1"
"1583_at","CYP11A1"
"1584_at","CYP11B1"
"1585_at","CYP11B2"
"1586_at","CYP17A1"
"1588_at","CYP19A1"
"1591_at","CYP24A1"
"1592_at","CYP26A1"
"1593_at","CYP27A1"
"1594_at","CYP27B1"
"1600_at","DAB1"
"1601_at_AB_1:24","DAB2"
"1601_at_AB_25:35","DAB2"
"1602_at","DACH1"
"1603_at","DAD1"
"1604_at_AB_35:52","CD55"
"1604_at_AB_1:7;10:34","CD55"
"1605_at","DAG1"
"1606_at","DGKA"
"1607_at","DGKB"
"1608_at","DGKG"
"1609_at","DGKQ"
"1610_at","DAO"
"1611_at","DAP"
"1612_at_AB_23:33","DAPK1"
"1612_at_AB_1:22","DAPK1"
"1613_at","DAPK3"
"1615_at","DARS1"
"1616_at","DAXX"
"1618_at","DAZL"
"1620_at","BRINP1"
"1621_at","DBH"
"1622_at","DBI"
"1627_at","DBN1"
"1628_at","DBP"
"1629_at","DBT"
"1630_at","DCC"
"1632_at","ECI1"
"1633_at","DCK"
"1634_at_AB_1:8","DCN"
"1634_at_AB_9:30","DCN"
"1635_at_AB_12:31","DCTD"
"1635_at_AB_32:43","DCTD"
"1635_at_AB_1:11","DCTD"
"1636_at","ACE"
"1638_at_AB_23:31","DCT"
"1638_at_AB_1:22","DCT"
"1639_at","DCTN1"
"1641_at","DCX"
"1642_at_AB_12:31","DDB1"
"1642_at_AB_1:11","DDB1"
"1643_at","DDB2"
"1644_at","DDC"
"1645_at","AKR1C1"
"1646_at_AB_1:8","AKR1C2"
"1646_at_AB_9:17","AKR1C2"
"1647_at","GADD45A"
"1649_at","DDIT3"
"1650_at","DDOST"
"1652_at","DDT"
"1653_at","DDX1"
"1654_at_AB_1:12","DDX3X"
"1654_at_AB_19:39","DDX3X"
"1654_at_AB_13:18","DDX3X"
"1654_at_AB_40:46","DDX3X"
"1655_at","DDX5"
"1656_at_AB_16:22","DDX6"
"1656_at_AB_1:15","DDX6"
"1657_at_AB_1:10","DMXL1"
"1657_at_AB_11:30","DMXL1"
"1659_at","DHX8"
"1660_at_AB_3:16","DHX9"
"1660_at_AB_17:24","DHX9"
"1662_at","DDX10"
"1663_at","DDX11"
"1665_at","DHX15"
"1666_at","DECR1"
"1669_at","DEFA4"
"1670_at","DEFA5"
"1671_at","DEFA6"
"1672_at","DEFB1"
"1674_at","DES"
"1675_at","CFD"
"1676_at_AB_1:11","DFFA"
"1676_at_AB_12:33","DFFA"
"1677_at","DFFB"
"1678_at","TIMM8A"
"1687_at","GSDME"
"1690_at","COCH"
"1716_at","DGUOK"
"1717_at","DHCR7"
"1718_at","DHCR24"
"1723_at","DHODH"
"1725_at_AB_36:40","DHPS"
"1725_at_AB_1:35","DHPS"
"1727_at_AB_10:20","CYB5R3"
"1727_at_AB_1:9","CYB5R3"
"1728_at","NQO1"
"1729_at_AB_1:11","DIAPH1"
"1729_at_AB_12:81","DIAPH1"
"1730_at","DIAPH2"
"1731_at","SEPTIN1"
"1733_at","DIO1"
"1734_at","DIO2"
"1735_at","DIO3"
"1736_at","DKC1"
"1737_at_AB_1:23","DLAT"
"1737_at_AB_24:47","DLAT"
"1738_at","DLD"
"1739_at_AB_1:61","DLG1"
"1739_at_AB_62:83","DLG1"
"1740_at","DLG2"
"1741_at","DLG3"
"1742_at","DLG4"
"1743_at_AB_1:9;29:33","DLST"
"1743_at_AB_10:28","DLST"
"1745_at","DLX1"
"1746_at","DLX2"
"1747_at","DLX3"
"1748_at","DLX4"
"1749_at","DLX5"
"1750_at","DLX6"
"1755_at","DMBT1"
"1756_at_AB_1:11","DMD"
"1756_at_AB_23:58","DMD"
"1756_at_AB_12:15;59:69","DMD"
"1757_at","SARDH"
"1758_at","DMP1"
"1759_at_AB_1;5:19","DNM1"
"1759_at_AB_2:4","DNM1"
"1760_at","DMPK"
"1761_at","DMRT1"
"1762_at","DMWD"
"1763_at","DNA2"
"1767_at","DNAH5"
"1768_at","DNAH6"
"1769_at","DNAH8"
"1770_at","DNAH9"
"1773_at","DNASE1"
"1774_at","DNASE1L1"
"1775_at","DNASE1L2"
"1776_at","DNASE1L3"
"1777_at","DNASE2"
"1778_at_AB_1:10","DYNC1H1"
"1778_at_AB_11:29","DYNC1H1"
"1780_at","DYNC1I1"
"1783_at_AB_14:35","DYNC1LI2"
"1783_at_AB_1:13","DYNC1LI2"
"1785_at","DNM2"
"1786_at_AB_1:9","DNMT1"
"1786_at_AB_10:19","DNMT1"
"1787_at","TRDMT1"
"1788_at_AB_1:22;34:44","DNMT3A"
"1788_at_AB_23:33","DNMT3A"
"1789_at_AB_30:74","DNMT3B"
"1789_at_AB_1:29","DNMT3B"
"1791_at","DNTT"
"1793_at_AB_9:17","DOCK1"
"1793_at_AB_1:8","DOCK1"
"1794_at_AB_1:9","DOCK2"
"1794_at_AB_10:20","DOCK2"
"1795_at","DOCK3"
"1796_at","DOK1"
"1797_at","DXO"
"1798_at","DPAGT1"
"1800_at","DPEP1"
"1802_at","DPH2"
"1803_at_AB_10:20","DPP4"
"1803_at_AB_1:9","DPP4"
"1804_at","DPP6"
"1805_at","DPT"
"1806_at_AB_1:22","DPYD"
"1806_at_AB_23:43","DPYD"
"1807_at","DPYS"
"1808_at_AB_1:15","DPYSL2"
"1808_at_AB_16:37","DPYSL2"
"1809_at","DPYSL3"
"1810_at_AB_31:43","DR1"
"1810_at_AB_1:30","DR1"
"1811_at","SLC26A3"
"1812_at","DRD1"
"1813_at","DRD2"
"1814_at","DRD3"
"1815_at","DRD4"
"1816_at","DRD5"
"1819_at","DRG2"
"1820_at","ARID3A"
"1821_at","DRP2"
"1822_at","ATN1"
"1823_at","DSC1"
"1824_at","DSC2"
"1825_at_AB_1:7","DSC3"
"1825_at_AB_8:30","DSC3"
"1826_at","DSCAM"
"1827_at_AB_1:5;16:52","RCAN1"
"1827_at_AB_6:15","RCAN1"
"1828_at","DSG1"
"1829_at","DSG2"
"1830_at","DSG3"
"1831_at_AB_1:18","TSC22D3"
"1831_at_AB_19:29","TSC22D3"
"1832_at","DSP"
"1833_at","EPYC"
"1834_at","DSPP"
"1836_at","SLC26A2"
"1837_at_AB_1:61;64:71;94:104","DTNA"
"1837_at_AB_62:63;72:93","DTNA"
"1838_at","DTNB"
"1839_at","HBEGF"
"1840_at","DTX1"
"1841_at","DTYMK"
"1842_at_AB_23:31","ECM2"
"1842_at_AB_1:22","ECM2"
"1843_at","DUSP1"
"1844_at","DUSP2"
"1845_at_AB_52:62","DUSP3"
"1845_at_AB_1:51","DUSP3"
"1846_at","DUSP4"
"1847_at","DUSP5"
"1848_at","DUSP6"
"1849_at","DUSP7"
"1850_at","DUSP8"
"1852_at","DUSP9"
"1854_at","DUT"
"1855_at","DVL1"
"1856_at","DVL2"
"1857_at","DVL3"
"1859_at","DYRK1A"
"1861_at","TOR1A"
"1869_at","E2F1"
"1870_at","E2F2"
"1871_at","E2F3"
"1874_at","E2F4"
"1875_at","E2F5"
"1876_at","E2F6"
"1877_at","E4F1"
"1879_at","EBF1"
"1880_at","GPR183"
"1889_at","ECE1"
"1890_at","TYMP"
"1891_at","ECH1"
"1892_at","ECHS1"
"1893_at_AB_30:50","ECM1"
"1893_at_AB_1:29","ECM1"
"1894_at","ECT2"
"1896_at","EDA"
"1901_at","S1PR1"
"1902_at_AB_1:34","LPAR1"
"1902_at_AB_35:44","LPAR1"
"1903_at","S1PR3"
"1906_at","EDN1"
"1907_at","EDN2"
"1908_at","EDN3"
"1909_at_AB_23:33","EDNRA"
"1909_at_AB_1:22","EDNRA"
"1910_at","EDNRB"
"1912_at","PHC2"
"1915_at","EEF1A1"
"1917_at","EEF1A2"
"1936_at","EEF1D"
"1938_at","EEF2"
"1939_at","EIF2D"
"1942_at","EFNA1"
"1943_at","EFNA2"
"1944_at","EFNA3"
"1945_at","EFNA4"
"1946_at_AB_12:33","EFNA5"
"1946_at_AB_1:11","EFNA5"
"1947_at","EFNB1"
"1948_at","EFNB2"
"1949_at","EFNB3"
"1950_at","EGF"
"1951_at","CELSR3"
"1952_at","CELSR2"
"1953_at","MEGF6"
"1954_at","MEGF8"
"1955_at","MEGF9"
"1956_at_AB_1:16","EGFR"
"1956_at_AB_17:27","EGFR"
"1956_at_AB_37:69","EGFR"
"1956_at_AB_28:36","EGFR"
"1958_at","EGR1"
"1959_at_AB_1:22","EGR2"
"1959_at_AB_23:33","EGR2"
"1960_at_AB_27:37","EGR3"
"1960_at_AB_1:26","EGR3"
"1961_at","EGR4"
"1962_at","EHHADH"
"1964_at","EIF1AX"
"1965_at_AB_1:14","EIF2S1"
"1965_at_AB_15:47","EIF2S1"
"1967_at_AB_1:8","EIF2B1"
"1967_at_AB_9:30","EIF2B1"
"1968_at","EIF2S3"
"1969_at","EPHA2"
"1974_at","EIF4A2"
"1975_at","EIF4B"
"1977_at","EIF4E"
"1978_at","EIF4EBP1"
"1979_at","EIF4EBP2"
"1981_at_AB_9:23","EIF4G1"
"1981_at_AB_1:8","EIF4G1"
"1982_at","EIF4G2"
"1983_at_AB_1:10","EIF5"
"1983_at_AB_11:35","EIF5"
"1983_at_AB_36:52","EIF5"
"1984_at","EIF5A"
"1990_at","CELA1"
"1991_at","ELANE"
"1992_at","SERPINB1"
"1993_at","ELAVL2"
"1994_at_AB_23:55","ELAVL1"
"1994_at_AB_1:22","ELAVL1"
"1995_at","ELAVL3"
"1996_at","ELAVL4"
"1997_at_AB_1:21","ELF1"
"1997_at_AB_22:32","ELF1"
"1998_at","ELF2"
"1999_at_AB_13:23","ELF3"
"1999_at_AB_1:12","ELF3"
"2000_at","ELF4"
"2001_at","ELF5"
"2002_at","ELK1"
"2004_at","ELK3"
"2005_at","ELK4"
"2006_at_AB_1:11","ELN"
"2006_at_AB_12:22","ELN"
"2009_at_AB_12:53","EML1"
"2009_at_AB_1:11","EML1"
"2010_at","EMD"
"2011_at","MARK2"
"2012_at_AB_11:32","EMP1"
"2012_at_AB_1:10","EMP1"
"2013_at","EMP2"
"2014_at","EMP3"
"2015_at","ADGRE1"
"2016_at","EMX1"
"2017_at","CTTN"
"2018_at","EMX2"
"2019_at","EN1"
"2020_at","EN2"
"2021_at","ENDOG"
"2022_at","ENG"
"2023_at","ENO1"
"2026_at","ENO2"
"2027_at","ENO3"
"2028_at","ENPEP"
"2029_at_AB_13:30","ENSA"
"2029_at_AB_12;31:51","ENSA"
"2029_at_AB_1:11","ENSA"
"2030_at","SLC29A1"
"2033_at","EP300"
"2034_at","EPAS1"
"2035_at","EPB41"
"2036_at","EPB41L1"
"2037_at_AB_27:37","EPB41L2"
"2037_at_AB_1:26","EPB41L2"
"2038_at","EPB42"
"2039_at","DMTN"
"2040_at","STOM"
"2041_at","EPHA1"
"2042_at","EPHA3"
"2043_at_AB_11:42","EPHA4"
"2043_at_AB_1:10","EPHA4"
"2044_at","EPHA5"
"2045_at","EPHA7"
"2046_at","EPHA8"
"2047_at_AB_21:51","EPHB1"
"2047_at_AB_1:20","EPHB1"
"2048_at","EPHB2"
"2049_at","EPHB3"
"2050_at","EPHB4"
"2051_at","EPHB6"
"2052_at","EPHX1"
"2053_at","EPHX2"
"2054_at","STX2"
"2055_at_AB_20:43","CLN8"
"2055_at_AB_1:19","CLN8"
"2056_at","EPO"
"2057_at","EPOR"
"2058_at_AB_11:17","EPRS1"
"2058_at_AB_1:10","EPRS1"
"2059_at_AB_21:30","EPS8"
"2059_at_AB_1:20","EPS8"
"2060_at","EPS15"
"2063_at","NR2F6"
"2064_at_AB_1:22","ERBB2"
"2064_at_AB_23:44","ERBB2"
"2065_at_AB_12:23","ERBB3"
"2065_at_AB_1:11","ERBB3"
"2065_at_AB_24:33","ERBB3"
"2066_at","ERBB4"
"2067_at","ERCC1"
"2068_at","ERCC2"
"2069_at","EREG"
"2070_at","EYA4"
"2071_at_AB_12:19","ERCC3"
"2071_at_AB_1:11","ERCC3"
"2072_at","ERCC4"
"2074_at","ERCC6"
"2077_at","ERF"
"2078_at","ERG"
"2079_at","ERH"
"2081_at","ERN1"
"2091_at","FBL"
"2098_at","ESD"
"2099_at","ESR1"
"2100_at","ESR2"
"2101_at","ESRRA"
"2103_at","ESRRB"
"2104_at_AB_1:20","ESRRG"
"2104_at_AB_21:65","ESRRG"
"2107_at","ETF1"
"2108_at","ETFA"
"2109_at","ETFB"
"2110_at","ETFDH"
"2113_at_AB_23:33","ETS1"
"2113_at_AB_1:14","ETS1"
"2113_at_AB_15:22","ETS1"
"2114_at","ETS2"
"2115_at_AB_41:77","ETV1"
"2115_at_AB_1:40","ETV1"
"2116_at","ETV2"
"2117_at","ETV3"
"2118_at","ETV4"
"2119_at","ETV5"
"2120_at","ETV6"
"2121_at","EVC"
"2122_at","MECOM"
"2123_at","EVI2A"
"2124_at","EVI2B"
"2125_at","EVPL"
"2128_at","EVX1"
"2130_at_AB_1:14","EWSR1"
"2130_at_AB_15:31","EWSR1"
"2131_at","EXT1"
"2132_at_AB_1:13;15:18","EXT2"
"2132_at_AB_14;19:40","EXT2"
"2134_at","EXTL1"
"2135_at","EXTL2"
"2137_at","EXTL3"
"2138_at","EYA1"
"2139_at_AB_1:25","EYA2"
"2139_at_AB_26:50","EYA2"
"2140_at","EYA3"
"2145_at_AB_1:8","EZH1"
"2145_at_AB_9:19","EZH1"
"2146_at","EZH2"
"2147_at","F2"
"2149_at","F2R"
"2150_at","F2RL1"
"2151_at","F2RL2"
"2152_at","F3"
"2153_at","F5"
"2155_at","F7"
"2157_at","F8"
"2158_at","F9"
"2159_at","F10"
"2160_at","F11"
"2161_at","F12"
"2162_at","F13A1"
"2165_at","F13B"
"2166_at","FAAH"
"2167_at","FABP4"
"2168_at","FABP1"
"2169_at","FABP2"
"2170_at","FABP3"
"2172_at","FABP6"
"2173_at_AB_1:9","FABP7"
"2173_at_AB_10:20","FABP7"
"2175_at","FANCA"
"2176_at","FANCC"
"2177_at","FANCD2"
"2178_at","FANCE"
"2180_at_AB_12:22","ACSL1"
"2180_at_AB_1:11","ACSL1"
"2181_at_AB_11:21","ACSL3"
"2181_at_AB_1:10","ACSL3"
"2182_at","ACSL4"
"2184_at","FAH"
"2185_at","PTK2B"
"2186_at","BPTF"
"2187_at","FANCB"
"2188_at","FANCF"
"2189_at","FANCG"
"2191_at","FAP"
"2192_at_AB_1:18","FBLN1"
"2192_at_AB_19:26;38:48","FBLN1"
"2192_at_AB_27:37","FBLN1"
"2192_at_AB_49:67","FBLN1"
"2193_at","FARSA"
"2194_at","FASN"
"2195_at","FAT1"
"2196_at","FAT2"
"2197_at","FAU"
"2199_at","FBLN2"
"2200_at_AB_10:29","FBN1"
"2200_at_AB_1:9;30:51","FBN1"
"2201_at","FBN2"
"2202_at_AB_11:28","EFEMP1"
"2202_at_AB_1:10","EFEMP1"
"2203_at","FBP1"
"2204_at","FCAR"
"2205_at","FCER1A"
"2206_at_AB_1:11","MS4A2"
"2206_at_AB_12:22","MS4A2"
"2207_at","FCER1G"
"2208_at","FCER2"
"2212_at","FCGR2A"
"2213_at","FCGR2B"
"2214_at","FCGR3A"
"2215_at","FCGR3B"
"2217_at","FCGRT"
"2218_at_AB_28:60","FKTN"
"2218_at_AB_1:27","FKTN"
"2219_at","FCN1"
"2220_at","FCN2"
"2222_at_AB_35:50","FDFT1"
"2222_at_AB_1:34","FDFT1"
"2224_at","FDPS"
"2230_at","FDX1"
"2232_at","FDXR"
"2235_at_AB_22:32","FECH"
"2235_at_AB_1:21","FECH"
"2237_at","FEN1"
"2239_at","GPC4"
"2241_at","FER"
"2242_at","FES"
"2243_at","FGA"
"2244_at","FGB"
"2245_at","FGD1"
"2246_at","FGF1"
"2247_at","FGF2"
"2248_at","FGF3"
"2249_at","FGF4"
"2250_at","FGF5"
"2251_at","FGF6"
"2252_at_AB_12:22","FGF7"
"2252_at_AB_1:11","FGF7"
"2253_at","FGF8"
"2254_at","FGF9"
"2255_at","FGF10"
"2256_at","FGF11"
"2257_at","FGF12"
"2258_at_AB_1:13","FGF13"
"2258_at_AB_14:24","FGF13"
"2259_at","FGF14"
"2260_at_AB_14:58","FGFR1"
"2260_at_AB_1:13","FGFR1"
"2261_at","FGFR3"
"2262_at","GPC5"
"2263_at_AB_30:43;46:56","FGFR2"
"2263_at_AB_1:17","FGFR2"
"2263_at_AB_18:29","FGFR2"
"2263_at_AB_44:45;57:89","FGFR2"
"2264_at","FGFR4"
"2266_at","FGG"
"2267_at","FGL1"
"2268_at","FGR"
"2271_at","FH"
"2272_at","FHIT"
"2273_at_AB_57:95","FHL1"
"2273_at_AB_21:29","FHL1"
"2273_at_AB_1:20;30:56","FHL1"
"2274_at","FHL2"
"2275_at","FHL3"
"2280_at","FKBP1A"
"2281_at","FKBP1B"
"2282_at","FKBP1AP1"
"2286_at","FKBP2"
"2287_at","FKBP3"
"2288_at","FKBP4"
"2289_at_AB_12:60","FKBP5"
"2289_at_AB_1:11","FKBP5"
"2290_at","FOXG1"
"2294_at","FOXF1"
"2295_at","FOXF2"
"2296_at","FOXC1"
"2297_at","FOXD1"
"2298_at","FOXD4"
"2299_at","FOXI1"
"2300_at","FOXL1"
"2301_at","FOXE3"
"2302_at","FOXJ1"
"2303_at","FOXC2"
"2304_at","FOXE1"
"2305_at","FOXM1"
"2306_at","FOXD2"
"2307_at","FOXS1"
"2308_at","FOXO1"
"2309_at","FOXO3"
"2310_at","FOXO3B"
"2312_at","FLG"
"2313_at_AB_30:40","FLI1"
"2313_at_AB_1:29","FLI1"
"2314_at_AB_13:37","FLII"
"2314_at_AB_1:12","FLII"
"2315_at","MLANA"
"2316_at","FLNA"
"2317_at_AB_1:11","FLNB"
"2317_at_AB_12:22","FLNB"
"2318_at","FLNC"
"2319_at","FLOT2"
"2321_at","FLT1"
"2322_at","FLT3"
"2323_at","FLT3LG"
"2324_at","FLT4"
"2326_at","FMO1"
"2327_at","FMO2"
"2328_at","FMO3"
"2329_at","FMO4"
"2330_at","FMO5"
"2331_at","FMOD"
"2332_at_AB_1:45","FMR1"
"2332_at_AB_46:63","FMR1"
"2334_at","AFF2"
"2335_at_AB_8:50","FN1"
"2335_at_AB_1:7;51:61","FN1"
"2339_at","FNTA"
"2346_at","FOLH1"
"2348_at","FOLR1"
"2350_at","FOLR2"
"2352_at","FOLR3"
"2353_at","FOS"
"2354_at_AB_12:22","FOSB"
"2354_at_AB_1:11","FOSB"
"2355_at","FOSL2"
"2356_at","FPGS"
"2357_at","FPR1"
"2358_at_AB_19:29","FPR2"
"2358_at_AB_1:18","FPR2"
"2359_at","FPR3"
"2395_at","FXN"
